CustomerID,Recency,Frequency,Monetary,AOV_Mean,Product_Diversity,Customer_Lifetime,R_Score,F_Score,M_Score,Simple_Segment,KMeans_Cluster,Hierarchical_Cluster,Best_Cluster
15856.0,4,27,16143.64,25.706433121019106,295,362,5,5,5,Champions,1,1,1
15857.0,19,1,297.0,21.214285714285715,14,1,4,1,2,New Customers,0,0,0
15858.0,16,5,1427.57,7.59345744680851,145,352,4,4,4,Champions,1,1,1
15860.0,41,8,965.16,6.943597122302158,105,328,3,5,4,Loyal Customers,1,1,1
15861.0,12,8,3146.92,5.82762962962963,339,255,5,5,5,Champions,1,1,1
15862.0,8,4,832.88,5.665850340136054,142,366,5,4,3,Potential Loyalists,1,1,1
15863.0,26,2,68.84,3.8244444444444445,18,168,4,3,1,Potential Loyalists,0,0,0
15864.0,22,6,1936.3200000000002,96.816,16,294,4,5,4,Champions,1,0,1
15865.0,41,3,895.13,22.37825,37,174,3,3,4,At Risk,0,0,0
15866.0,101,1,211.89,4.927674418604651,43,1,2,1,1,Lost Customers,0,0,0
15867.0,5,15,3810.14,8.300958605664487,302,364,5,5,5,Champions,1,1,1
15869.0,277,2,149.64,9.975999999999999,13,1,1,3,1,Lost Customers,0,0,0
15870.0,33,1,351.44,4.749189189189189,68,1,4,1,2,New Customers,0,0,0
15872.0,15,2,316.25,2.928240740740741,101,1,4,3,2,Potential Loyalists,0,1,0
15874.0,64,7,4405.88,36.71566666666667,110,221,3,5,5,Loyal Customers,1,1,1
15877.0,2,2,490.33,3.8915079365079364,122,17,5,3,3,Potential Loyalists,0,1,0
15880.0,369,1,329.03000000000003,3.4273958333333336,95,1,1,1,2,Lost Customers,0,0,0
15881.0,312,5,501.39000000000004,17.289310344827587,26,53,1,4,3,Lost Customers,0,0,0
15882.0,199,4,516.36,22.450434782608696,23,170,1,4,3,Lost Customers,0,0,0
15883.0,2,2,396.48,8.091428571428573,42,32,5,3,2,Potential Loyalists,0,0,0
15885.0,93,3,379.35,21.075000000000003,18,217,2,3,2,Lost Customers,0,0,0
15886.0,60,1,181.09,15.090833333333334,12,1,3,1,1,Potential Loyalists,0,0,0
15888.0,81,1,168.31,14.025833333333333,11,1,2,1,1,Lost Customers,0,0,0
15889.0,157,2,420.07,4.942,79,213,2,3,2,Lost Customers,0,1,0
15891.0,227,1,511.68,8.528,60,1,1,1,3,Lost Customers,0,0,0
15894.0,253,2,258.25,6.97972972972973,35,116,1,3,2,Lost Customers,0,0,0
15895.0,150,1,179.17,16.288181818181815,11,1,2,1,1,Lost Customers,0,0,0
15897.0,194,2,208.59,9.481363636363637,17,1,1,3,1,Lost Customers,0,0,0
15898.0,1,5,1383.83,16.474166666666665,70,368,5,4,4,Champions,1,1,1
15899.0,369,1,56.25,14.0625,4,1,1,1,1,Lost Customers,0,0,0
15900.0,24,1,337.28,7.176170212765957,44,1,4,1,2,New Customers,0,0,0
15901.0,17,3,351.73,3.168738738738739,102,139,4,3,2,Potential Loyalists,0,0,0
15903.0,10,7,5126.76,69.28054054054054,46,286,5,5,5,Champions,1,1,1
15904.0,8,1,164.68,5.489333333333334,30,1,5,1,1,New Customers,0,0,0
15906.0,20,7,1567.69,10.451266666666667,113,236,4,5,4,Champions,1,1,1
15907.0,4,3,882.72,3.905840707964602,175,207,5,3,3,Potential Loyalists,1,1,1
15909.0,174,1,191.94,27.419999999999998,7,1,2,1,1,Lost Customers,0,0,0
15910.0,1,8,1228.88,4.6198496240601505,215,316,5,5,4,Champions,1,1,1
15912.0,178,2,264.62,13.927368421052632,19,55,2,3,2,Lost Customers,0,0,0
15916.0,16,8,1502.8600000000001,9.95271523178808,124,351,4,5,4,Champions,1,1,1
15917.0,248,1,123.1,10.258333333333333,12,1,1,1,1,Lost Customers,0,0,0
15918.0,191,2,334.23,8.35575,33,81,1,3,2,Lost Customers,0,0,0
15919.0,20,2,525.69,4.308934426229508,103,350,4,3,3,Potential Loyalists,1,1,1
15920.0,154,4,167.5,2.7916666666666665,53,1,2,4,1,Lost Customers,0,0,0
15921.0,173,1,323.03000000000003,13.459583333333335,24,1,2,1,2,Lost Customers,0,0,0
15922.0,373,1,369.5,33.59090909090909,11,1,1,1,2,Lost Customers,0,0,0
15923.0,373,1,127.08,6.051428571428572,21,1,1,1,1,Lost Customers,0,0,0
15925.0,194,1,207.15,17.2625,12,1,1,1,1,Lost Customers,0,0,0
15930.0,67,1,426.63,20.315714285714286,21,1,3,1,2,Potential Loyalists,0,0,0
15932.0,4,8,2495.87,21.703217391304346,93,286,5,5,5,Champions,1,1,1
15933.0,21,3,1107.46,14.965675675675676,63,66,4,3,4,Potential Loyalists,0,0,0
15935.0,239,2,416.86,34.73833333333334,12,3,1,3,2,Lost Customers,0,0,0
15937.0,64,1,145.35,20.764285714285712,7,1,3,1,1,Potential Loyalists,0,0,0
15938.0,112,5,404.58,22.476666666666667,13,212,2,4,2,Lost Customers,0,0,0
15939.0,90,15,6115.01,80.46065789473684,28,242,2,5,5,Loyal Customers,1,1,1
15940.0,311,1,35.8,35.8,1,1,1,1,1,Lost Customers,0,0,0
15942.0,134,1,337.44,24.102857142857143,14,1,2,1,2,Lost Customers,0,0,0
15944.0,277,1,325.1,54.18333333333334,6,1,1,1,2,Lost Customers,0,0,0
15945.0,365,1,181.0,90.5,2,1,1,1,1,Lost Customers,0,0,0
15947.0,83,1,1708.24,58.9048275862069,29,1,2,1,4,Lost Customers,0,0,0
15948.0,8,2,955.24,15.920666666666667,51,36,5,3,4,Potential Loyalists,0,0,0
15949.0,17,2,364.72,19.19578947368421,12,55,4,3,2,Potential Loyalists,0,0,0
15950.0,32,4,1744.71,17.986701030927836,86,328,4,4,4,Champions,1,1,1
15951.0,9,2,708.22,17.273658536585366,36,277,5,3,3,Potential Loyalists,0,0,0
15952.0,34,4,781.91,9.30845238095238,65,192,3,4,3,At Risk,0,0,0
15953.0,15,8,1657.28,17.085360824742267,63,355,4,5,4,Champions,1,1,1
15955.0,24,14,4416.26,24.13256830601093,137,349,4,5,5,Champions,1,1,1
15957.0,32,1,428.89,10.211666666666666,40,1,4,1,2,New Customers,0,0,0
15958.0,74,1,104.35,14.907142857142857,7,1,2,1,1,Lost Customers,0,0,0
15963.0,20,2,470.76,16.812857142857144,26,26,4,3,3,Potential Loyalists,0,0,0
15965.0,17,4,808.87,7.287117117117117,88,351,4,4,3,Potential Loyalists,1,1,1
15967.0,23,2,397.68,4.971,73,296,4,3,2,Potential Loyalists,0,1,0
15969.0,3,3,666.1,33.305,20,183,5,3,3,Potential Loyalists,0,0,0
15970.0,304,1,314.1,28.55454545454546,11,1,1,1,2,Lost Customers,0,0,0
15971.0,17,12,4199.85,119.9957142857143,10,294,4,5,5,Champions,1,1,1
15973.0,367,1,307.82000000000005,76.95500000000001,4,1,1,1,2,Lost Customers,0,0,0
15974.0,39,7,3442.15,19.557670454545455,141,250,3,5,5,Loyal Customers,1,1,1
15975.0,84,1,371.01,15.45875,24,1,2,1,2,Lost Customers,0,0,0
15976.0,165,2,427.64,4.454583333333333,83,55,2,3,2,Lost Customers,0,0,0
15977.0,17,2,1054.73,16.226615384615386,48,22,4,3,4,Potential Loyalists,0,0,0
15978.0,77,1,1098.78,22.42408163265306,49,1,2,1,4,Lost Customers,0,0,0
15980.0,89,3,2398.86,55.78744186046512,40,166,2,3,5,Lost Customers,0,0,0
15981.0,25,8,3408.48,35.13896907216495,53,287,4,5,5,Champions,1,1,1
15983.0,22,4,1465.12,13.081428571428571,82,352,4,4,4,Champions,1,1,1
15984.0,3,10,2780.63,10.777635658914729,217,366,5,5,5,Champions,1,1,1
15985.0,123,2,1142.42,30.876216216216218,29,114,2,3,4,Lost Customers,0,0,0
15986.0,30,1,168.12,12.008571428571429,14,1,4,1,1,New Customers,0,0,0
15987.0,12,7,1432.77,11.193515625,110,357,5,5,4,Champions,1,1,1
15988.0,19,1,156.78,6.03,26,1,4,1,1,New Customers,0,0,0
15990.0,44,2,792.11,15.232884615384616,52,244,3,3,3,At Risk,0,0,0
15992.0,4,1,41.989999999999995,13.996666666666664,3,1,5,1,1,New Customers,0,0,0
15993.0,9,7,2777.67,5.115414364640884,335,36,5,5,5,Champions,1,1,1
15994.0,55,1,414.27,12.9459375,31,1,3,2,2,Potential Loyalists,0,0,0
15996.0,88,6,1032.58,8.130551181102362,103,278,2,5,4,Loyal Customers,1,1,1
15998.0,37,5,3080.22,6.111547619047618,370,326,3,4,5,Loyal Customers,1,1,1
16000.0,3,3,12393.7,1377.0777777777778,9,1,5,3,5,Potential Loyalists,0,0,0
16003.0,30,5,2735.37,26.556990291262135,82,330,4,4,5,Champions,1,1,1
16005.0,12,4,578.71,2.8791542288557217,173,259,5,4,3,Potential Loyalists,1,1,1
16006.0,211,1,101.4,12.675,8,1,1,2,1,Lost Customers,0,0,0
16007.0,48,4,1693.81,4.445695538057743,221,168,3,4,4,Loyal Customers,1,1,1
16008.0,24,3,478.78,14.508484848484848,29,181,4,3,3,Potential Loyalists,0,0,0
16009.0,22,4,972.11,11.855,68,138,4,4,4,Champions,0,0,0
16010.0,246,3,392.4,4.9670886075949365,62,117,1,4,2,Lost Customers,0,0,0
16011.0,8,16,3352.96,15.966476190476191,99,358,5,5,5,Champions,1,1,1
16012.0,35,3,1415.29,15.05627659574468,87,120,3,4,4,Loyal Customers,0,0,0
16013.0,4,47,37130.6,267.126618705036,30,368,5,5,5,Champions,1,1,1
16014.0,38,3,646.83,4.687173913043479,123,254,3,4,3,At Risk,1,1,1
16015.0,4,3,704.55,3.892541436464088,146,46,5,4,3,Potential Loyalists,0,1,0
16016.0,3,8,1465.51,6.542455357142857,156,364,5,5,4,Champions,1,1,1
16017.0,47,1,211.88,6.62125,26,1,3,2,1,Potential Loyalists,0,0,0
16018.0,39,2,408.90000000000003,14.60357142857143,26,142,3,3,2,At Risk,0,0,0
16019.0,47,9,3786.2400000000002,23.664,133,318,3,5,5,Loyal Customers,1,1,1
16020.0,17,3,851.01,18.500217391304346,42,49,4,4,3,Potential Loyalists,0,0,0
16022.0,260,1,602.63,8.48774647887324,68,1,1,2,3,Lost Customers,0,0,0
16023.0,46,3,719.81,7.126831683168317,90,221,3,4,3,At Risk,0,1,0
16024.0,12,1,251.03,3.9846031746031745,61,1,5,2,2,New Customers,0,0,0
16025.0,30,1,439.65999999999997,15.702142857142857,28,1,4,2,2,New Customers,0,0,0
16026.0,43,1,236.09,7.3778125,30,1,3,2,1,Potential Loyalists,0,0,0
16027.0,92,6,934.62,58.41375,11,211,2,5,4,Loyal Customers,0,0,0
16029.0,39,63,80850.84,335.4806639004149,44,336,3,5,5,Loyal Customers,1,1,1
16030.0,310,1,331.24,11.422068965517242,28,1,1,2,2,Lost Customers,0,0,0
16031.0,92,2,547.9,5.590816326530612,91,155,2,3,3,Lost Customers,0,0,0
16033.0,6,20,8778.82,7.782641843971631,538,365,5,5,5,Champions,1,1,1
16034.0,196,3,437.7,19.895454545454545,18,137,1,4,2,Lost Customers,0,0,0
16036.0,87,2,758.92,13.798545454545454,55,177,2,3,3,Lost Customers,0,0,0
16037.0,270,3,855.02,21.923589743589744,37,89,1,4,3,Lost Customers,0,0,0
16038.0,8,3,471.78000000000003,18.145384615384618,24,195,5,4,3,Potential Loyalists,0,0,0
16040.0,65,3,1313.55,20.20846153846154,57,204,3,4,4,Loyal Customers,0,0,0
16041.0,31,3,3166.4,527.7333333333333,6,111,4,4,5,Champions,0,0,0
16042.0,22,5,1177.47,16.821,68,311,4,4,4,Champions,1,1,1
16043.0,37,4,773.99,19.845897435897434,30,281,3,4,3,At Risk,0,0,0
16045.0,120,4,1340.7,16.15301204819277,71,171,2,4,4,Loyal Customers,0,0,0
16048.0,373,2,256.44,32.055,8,1,1,3,2,Lost Customers,0,0,0
16049.0,40,3,1074.81,3.5946822742474915,248,35,3,4,4,Loyal Customers,1,1,1
16050.0,174,1,137.9,13.790000000000001,10,1,2,2,1,Lost Customers,0,0,0
16052.0,54,1,362.06,10.648823529411764,34,1,3,2,2,Potential Loyalists,0,0,0
16053.0,33,2,1511.95,17.999404761904763,81,90,4,3,4,Potential Loyalists,0,0,0
16054.0,145,1,783.9,11.198571428571428,70,1,2,2,3,Lost Customers,0,0,0
16055.0,221,1,134.8,16.85,8,1,1,2,1,Lost Customers,0,0,0
16056.0,45,1,650.75,9.859848484848484,66,1,3,2,3,Potential Loyalists,0,0,0
16057.0,16,7,2263.12,18.703471074380165,109,269,4,5,5,Champions,1,1,1
16059.0,66,6,1453.16,8.163820224719101,126,302,3,5,4,Loyal Customers,1,1,1
16062.0,10,4,1153.62,18.0253125,50,356,5,4,4,Champions,1,0,1
16063.0,260,1,335.32,14.57913043478261,23,1,1,2,2,Lost Customers,0,0,0
16065.0,365,1,367.14,5.02931506849315,71,1,1,2,2,Lost Customers,0,0,0
16066.0,17,5,1521.04,15.059801980198019,77,108,4,4,4,Champions,1,0,1
16070.0,22,2,852.15,25.82272727272727,32,10,4,3,3,Potential Loyalists,0,0,0
16071.0,45,1,326.24,15.535238095238096,21,1,3,2,2,Potential Loyalists,0,0,0
16072.0,288,1,584.3199999999999,25.405217391304344,23,1,1,2,3,Lost Customers,0,0,0
16073.0,297,1,122.39999999999999,122.39999999999999,1,1,1,2,1,Lost Customers,0,0,0
16076.0,3,10,2234.73,17.323488372093024,71,206,5,5,5,Champions,1,1,1
16078.0,284,1,79.2,79.2,1,1,1,2,1,Lost Customers,0,0,0
16079.0,17,3,1352.0,64.38095238095238,18,24,4,4,4,Champions,0,0,0
16080.0,82,2,217.16,21.716,10,193,2,3,1,Lost Customers,0,0,0
16081.0,56,5,2799.42,12.553452914798207,175,311,3,4,5,Loyal Customers,1,1,1
16083.0,101,2,1317.62,42.50387096774193,31,260,2,3,4,Lost Customers,0,0,0
16084.0,299,1,436.18,11.47842105263158,38,1,1,2,2,Lost Customers,0,0,0
16085.0,23,5,981.51,5.877305389221557,123,298,4,4,4,Champions,1,1,1
16086.0,59,5,1121.39,28.753589743589746,24,308,3,4,4,Loyal Customers,1,0,1
16091.0,155,2,315.06,17.503333333333334,16,44,2,3,2,Lost Customers,0,0,0
16092.0,115,3,817.86,16.036470588235293,37,140,2,4,3,Lost Customers,0,0,0
16093.0,107,1,17.0,17.0,1,1,2,2,1,Lost Customers,0,0,0
16094.0,12,4,1078.23,17.114761904761906,48,208,5,4,4,Champions,0,0,0
16096.0,264,1,320.62,26.718333333333334,12,1,1,2,2,Lost Customers,0,0,0
16097.0,240,1,185.04999999999998,18.505,10,1,1,2,1,Lost Customers,0,0,0
16098.0,88,7,2005.63,29.934776119402986,34,287,2,5,5,Loyal Customers,1,1,1
16099.0,50,3,731.9,18.766666666666666,29,176,3,4,3,At Risk,0,0,0
16101.0,71,1,1290.7,16.982894736842105,76,1,3,2,4,Potential Loyalists,0,0,0
16102.0,42,3,1842.14,32.31824561403509,41,87,3,4,4,Loyal Customers,0,0,0
16103.0,7,6,1429.64,29.784166666666668,30,227,5,5,4,Champions,1,0,1
16104.0,62,1,298.21,10.650357142857143,28,1,3,2,2,Potential Loyalists,0,0,0
16105.0,249,1,336.96,25.919999999999998,13,1,1,2,2,Lost Customers,0,0,0
16106.0,66,1,108.38,18.063333333333333,6,1,3,2,1,Potential Loyalists,0,0,0
16107.0,18,7,3204.1600000000003,103.36000000000001,16,166,4,5,5,Champions,1,0,1
16108.0,85,1,842.5,17.552083333333332,48,1,2,2,3,Lost Customers,0,0,0
16109.0,219,2,611.88,33.99333333333333,18,90,1,3,3,Lost Customers,0,0,0
16110.0,45,3,1320.95,3.8624269005847953,283,267,3,4,4,Loyal Customers,1,1,1
16112.0,143,4,195.73999999999998,12.233749999999999,15,196,2,4,1,Lost Customers,0,0,0
16113.0,183,1,161.38,5.379333333333333,30,1,1,2,1,Lost Customers,0,0,0
16114.0,171,1,135.75000000000003,16.968750000000004,8,1,2,2,1,Lost Customers,0,0,0
16115.0,10,8,1660.8799999999999,5.952974910394265,169,283,5,5,4,Champions,1,1,1
16116.0,212,1,612.78,18.02294117647059,34,1,1,2,3,Lost Customers,0,0,0
16117.0,190,1,232.21,7.740333333333334,30,1,1,2,1,Lost Customers,0,0,0
16119.0,8,2,423.36,26.46,14,65,5,3,2,Potential Loyalists,0,0,0
16120.0,59,4,1309.14,43.638000000000005,26,1,3,4,4,Loyal Customers,0,0,0
16121.0,57,2,854.66,4.189509803921569,170,159,3,3,3,At Risk,1,1,1
16122.0,73,4,684.4200000000001,18.01105263157895,26,294,2,4,3,Lost Customers,0,0,0
16123.0,52,1,307.78,19.23625,16,1,3,2,2,Potential Loyalists,0,0,0
16124.0,317,1,249.0,22.636363636363637,11,1,1,2,2,Lost Customers,0,0,0
16125.0,367,1,289.35,22.25769230769231,13,1,1,2,2,Lost Customers,0,0,0
16126.0,29,4,6287.77,53.741623931623934,57,268,4,4,5,Champions,1,0,1
16127.0,39,1,656.25,16.40625,40,1,3,2,3,Potential Loyalists,0,0,0
16128.0,18,5,1880.22,21.126067415730336,76,265,4,4,4,Champions,1,1,1
16131.0,52,6,3506.54,44.95564102564102,55,189,3,5,5,Loyal Customers,1,0,1
16133.0,4,33,14589.04,43.16284023668639,219,315,5,5,5,Champions,1,1,1
16134.0,22,2,618.09,17.659714285714287,34,338,4,3,3,Potential Loyalists,0,0,0
16135.0,263,1,517.55,24.645238095238092,21,1,1,2,3,Lost Customers,0,0,0
16136.0,60,3,709.38,19.172432432432434,35,218,3,4,3,At Risk,0,0,0
16139.0,19,3,635.41,20.497096774193547,25,188,4,4,3,Potential Loyalists,0,0,0
16140.0,66,2,725.18,20.71942857142857,32,306,3,3,3,At Risk,0,0,0
16141.0,88,1,620.4,20.68,30,1,2,2,3,Lost Customers,0,0,0
16142.0,250,1,535.34,14.46864864864865,37,1,1,2,3,Lost Customers,0,0,0
16143.0,3,6,2424.94,20.725982905982907,75,366,5,5,5,Champions,1,1,1
16144.0,247,1,175.2,175.2,1,1,1,2,1,Lost Customers,0,0,0
16145.0,9,11,3799.4900000000002,16.96200892857143,134,352,5,5,5,Champions,1,1,1
16146.0,157,3,734.13,25.314827586206896,26,75,2,4,3,Lost Customers,0,0,0
16147.0,134,1,375.0,17.045454545454547,22,1,2,2,2,Lost Customers,0,0,0
16148.0,296,1,76.32000000000001,76.32000000000001,1,1,1,2,1,Lost Customers,0,0,0
16149.0,5,2,280.52,15.584444444444443,18,138,5,3,2,Potential Loyalists,0,0,0
16150.0,43,5,2053.02,17.547179487179488,91,330,3,4,5,Loyal Customers,1,1,1
16152.0,269,1,1829.04,63.070344827586204,29,1,1,2,4,Lost Customers,0,0,0
16153.0,50,5,1824.23,20.496966292134832,78,306,3,4,4,Loyal Customers,1,1,1
16156.0,9,9,3092.04,24.1565625,108,303,5,5,5,Champions,1,1,1
16157.0,16,3,656.69,36.482777777777784,12,57,4,4,3,Potential Loyalists,0,0,0
16159.0,282,1,348.2,24.87142857142857,14,1,1,2,2,Lost Customers,0,0,0
16160.0,65,2,1025.44,51.272000000000006,20,21,3,3,4,At Risk,0,0,0
16161.0,2,19,5533.67,11.748768577494692,286,368,5,5,5,Champions,1,1,1
16162.0,252,1,37.4,18.7,2,1,1,2,1,Lost Customers,0,0,0
16163.0,232,2,856.6,142.76666666666668,5,133,1,3,3,Lost Customers,0,0,0
16164.0,17,3,822.48,24.19058823529412,27,26,4,4,3,Potential Loyalists,0,0,0
16168.0,11,27,3787.6,38.648979591836735,57,360,5,5,5,Champions,1,1,1
16169.0,8,4,1822.97,21.44670588235294,71,68,5,4,4,Champions,0,0,0
16170.0,51,6,1885.05,15.0804,106,198,3,5,4,Loyal Customers,1,1,1
16171.0,59,1,73.2,24.400000000000002,3,1,3,2,1,Potential Loyalists,0,0,0
16172.0,95,5,1140.21,16.524782608695652,52,147,2,4,4,Loyal Customers,0,0,0
16173.0,16,6,1418.32,16.884761904761906,70,83,4,5,4,Champions,1,0,1
16174.0,126,3,1009.5500000000001,43.89347826086957,19,26,2,4,4,Loyal Customers,0,0,0
16175.0,94,4,1037.59,17.889482758620687,45,146,2,4,4,Loyal Customers,0,0,0
16177.0,50,1,331.95,22.13,15,1,3,2,2,Potential Loyalists,0,0,0
16178.0,138,1,197.9,24.7375,8,1,2,2,1,Lost Customers,0,0,0
16179.0,61,1,215.83,19.62090909090909,11,1,3,2,1,Potential Loyalists,0,0,0
16180.0,100,8,10254.18,63.29740740740741,90,153,2,5,5,Loyal Customers,1,1,1
16181.0,73,1,305.54,27.776363636363637,11,1,2,2,2,Lost Customers,0,0,0
16182.0,72,4,6617.65,236.34464285714284,17,223,2,4,5,Loyal Customers,1,0,1
16183.0,67,1,338.71000000000004,22.58066666666667,15,1,3,2,2,Potential Loyalists,0,0,0
16184.0,64,6,1158.79,25.750888888888888,26,148,3,5,4,Loyal Customers,0,0,0
16185.0,17,2,529.41,17.07774193548387,31,216,4,3,3,Potential Loyalists,0,0,0
16186.0,23,12,4006.94,18.38045871559633,87,350,4,5,5,Champions,1,1,1
16187.0,32,15,6911.4400000000005,23.428610169491527,160,253,4,5,5,Champions,1,1,1
16188.0,45,4,981.86,14.654626865671641,65,199,3,4,4,Loyal Customers,0,0,0
16189.0,16,2,215.48,19.58909090909091,9,70,4,3,1,Potential Loyalists,0,0,0
16190.0,40,1,215.08,35.84666666666667,6,1,3,2,1,Potential Loyalists,0,0,0
16191.0,3,13,5180.52,38.66059701492538,65,358,5,5,5,Champions,1,1,1
16193.0,237,1,314.45,16.55,19,1,1,2,2,Lost Customers,0,0,0
16198.0,75,1,400.68100000000004,26.71206666666667,15,1,2,2,2,Lost Customers,0,0,0
16200.0,4,2,1068.8700000000001,6.21436046511628,149,160,5,3,4,Potential Loyalists,1,1,1
16201.0,3,4,1863.47,16.78801801801802,74,107,5,4,4,Champions,1,0,1
16202.0,361,1,365.27,20.292777777777776,18,1,1,2,2,Lost Customers,0,0,0
16203.0,59,4,592.9,16.939999999999998,27,314,3,4,3,At Risk,0,0,0
16204.0,23,1,384.18,7.6836,45,1,4,2,2,New Customers,0,0,0
16205.0,31,4,757.63,7.810618556701031,73,149,4,4,3,Potential Loyalists,0,0,0
16206.0,55,4,537.0600000000001,8.524761904761906,52,273,3,4,3,At Risk,0,0,0
16207.0,25,1,394.38,20.756842105263157,19,1,4,2,2,New Customers,0,0,0
16208.0,45,2,664.26,10.064545454545454,61,245,3,3,3,At Risk,0,0,0
16209.0,89,5,2262.62,49.18739130434783,37,158,2,4,5,Loyal Customers,1,0,1
16210.0,2,18,21086.3,171.43333333333334,74,373,5,5,5,Champions,1,1,1
16211.0,89,1,547.02,23.783478260869565,23,1,2,2,3,Lost Customers,0,0,0
16212.0,19,2,690.34,16.837560975609758,40,265,4,3,3,Potential Loyalists,0,0,0
16213.0,79,1,159.0,26.5,6,1,2,2,1,Lost Customers,0,0,0
16214.0,171,3,1062.75,24.15340909090909,36,99,2,4,4,Loyal Customers,0,0,0
16215.0,81,1,242.35,17.310714285714287,14,1,2,2,2,Lost Customers,0,0,0
16216.0,267,1,914.9300000000001,24.72783783783784,37,1,1,2,4,Lost Customers,0,0,0
16217.0,235,2,304.25,20.283333333333335,13,47,1,3,2,Lost Customers,0,0,0
16218.0,30,7,3084.68,36.72238095238095,56,344,4,5,5,Champions,1,1,1
16221.0,37,3,860.86,9.061684210526316,90,331,3,4,3,At Risk,1,1,1
16222.0,318,1,773.5500000000001,6.340573770491804,120,1,1,2,3,Lost Customers,0,1,0
16224.0,57,4,1295.3,13.492708333333333,90,193,3,4,4,Loyal Customers,1,1,1
16225.0,45,5,1096.32,8.181492537313432,109,233,3,4,4,Loyal Customers,1,1,1
16226.0,203,3,255.12,31.89,6,33,1,4,2,Lost Customers,0,0,0
16227.0,225,1,314.22,52.370000000000005,6,1,1,2,2,Lost Customers,0,0,0
16229.0,87,2,1010.6,21.50212765957447,46,126,2,3,4,Lost Customers,0,0,0
16230.0,190,2,542.03,15.486571428571429,32,31,1,3,3,Lost Customers,0,0,0
16232.0,44,4,990.88,26.78054054054054,24,172,3,4,4,Loyal Customers,0,0,0
16233.0,71,3,536.6800000000001,24.394545454545458,22,296,3,4,3,At Risk,0,0,0
16235.0,41,5,867.31,18.854565217391304,42,292,3,4,3,At Risk,1,0,1
16236.0,78,1,432.2,21.61,20,1,2,2,2,Lost Customers,0,0,0
16239.0,57,2,414.2,21.8,18,133,3,3,2,At Risk,0,0,0
16240.0,24,2,3718.8,27.546666666666667,126,54,4,3,5,Potential Loyalists,1,1,1
16241.0,10,13,2590.31,3.9546717557251907,347,361,5,5,5,Champions,1,1,1
16242.0,8,7,3579.86,12.259794520547945,184,269,5,5,5,Champions,1,1,1
16243.0,34,2,409.1,8.02156862745098,49,22,3,3,2,At Risk,0,0,0
16244.0,212,2,1522.75,16.733516483516482,88,161,1,3,4,Lost Customers,0,1,0
16245.0,24,3,1413.66,15.707333333333334,80,234,4,4,4,Champions,1,1,1
16247.0,170,1,114.56,7.16,16,1,2,2,1,Lost Customers,0,0,0
16248.0,62,1,152.94,21.84857142857143,7,1,3,2,1,Potential Loyalists,0,0,0
16249.0,53,5,1800.07,26.08797101449275,67,187,3,4,4,Loyal Customers,1,1,1
16250.0,261,2,389.44,16.226666666666667,22,113,1,3,2,Lost Customers,0,0,0
16253.0,67,2,3683.86,29.95008130081301,114,189,3,3,5,At Risk,1,1,1
16255.0,17,8,2619.91,9.70337037037037,146,349,4,5,5,Champions,1,1,1
16256.0,267,1,752.4300000000001,57.87923076923077,13,1,1,2,3,Lost Customers,0,0,0
16257.0,177,1,46.95,23.475,2,1,2,2,1,Lost Customers,0,0,0
16258.0,45,5,5203.51,38.54451851851852,111,174,3,4,5,Loyal Customers,1,1,1
16260.0,51,1,1035.45,57.525000000000006,18,1,3,2,4,Potential Loyalists,0,0,0
16261.0,17,4,728.54,6.122184873949579,98,229,4,4,3,Potential Loyalists,1,1,1
16265.0,9,9,5447.0,21.112403100775193,164,356,5,5,5,Champions,1,1,1
16266.0,74,7,861.89,14.129344262295081,44,133,2,5,3,Lost Customers,0,0,0
16268.0,71,2,667.65,14.836666666666666,45,1,3,3,3,At Risk,0,0,0
16270.0,353,1,1141.24,21.134074074074075,54,1,1,2,4,Lost Customers,0,0,0
16271.0,3,5,1404.64,10.804923076923078,89,356,5,4,4,Champions,1,1,1
16272.0,117,1,411.7,16.468,25,1,2,2,2,Lost Customers,0,0,0
16274.0,373,1,351.75,5.411538461538462,64,1,1,2,2,Lost Customers,0,0,0
16275.0,197,1,559.87,16.965757575757575,33,1,1,2,3,Lost Customers,0,0,0
16276.0,177,1,810.6000000000001,135.10000000000002,6,1,2,2,3,Lost Customers,0,0,0
16278.0,100,1,566.38,24.625217391304346,23,1,2,2,3,Lost Customers,0,0,0
16279.0,21,3,1502.78,14.177169811320754,102,156,4,4,4,Champions,1,1,1
16281.0,72,1,2062.06,121.29764705882353,17,1,2,2,5,Lost Customers,0,0,0
16282.0,340,1,168.3,15.3,11,1,1,2,1,Lost Customers,0,0,0
16283.0,6,5,1570.81,9.462710843373493,117,203,5,4,4,Champions,1,1,1
16284.0,31,2,812.68,7.89009708737864,87,20,4,3,3,Potential Loyalists,0,1,0
16287.0,170,1,142.5,17.8125,8,1,2,2,1,Lost Customers,0,0,0
16292.0,122,1,302.25,17.779411764705884,17,1,2,2,2,Lost Customers,0,0,0
16293.0,22,10,2248.9900000000002,19.059237288135595,102,346,4,5,5,Champions,1,1,1
16295.0,10,4,1328.55,16.817088607594936,70,55,5,4,4,Champions,0,0,0
16297.0,269,1,301.9,15.094999999999999,20,1,1,2,2,Lost Customers,0,0,0
16298.0,23,3,598.2,22.15555555555556,22,165,4,4,3,Potential Loyalists,0,0,0
16302.0,127,1,233.22,21.201818181818183,11,1,2,2,1,Lost Customers,0,0,0
